"","trip_id","start_date","start_station_name","start_station_id","end_date","end_station_name","end_station_id","bike_number","zip_code","subscriber_type","c_subscription_type","member_birth_year","member_gender","bike_share_for_all_trip"
"1906",1.4952e+19,"2018-04-28 04:06:11 UTC","San Salvador St at 9th St","317","2018-04-28 04:19:18 UTC","Ryland Park","305","1495","","Subscriber","Subscriber","1993","Male","Yes"
"1907",3.8652e+19,"2018-04-27 18:02:44 UTC","Church St at Duboce Ave","85","2018-04-27 18:10:00 UTC","Broderick St at Oak St","71","3865","","Subscriber","Subscriber","1990","Other","No"
"1908",4.49202e+18,"2018-04-27 11:51:24 UTC","Horton St at 40th St","148","2018-04-27 11:57:48 UTC","Adeline St at 40th St","150","449","","Subscriber","Subscriber","1975","Male","No"
"1909",3.9872e+19,"2018-04-27 09:27:52 UTC","Jersey St at Church St","138","2018-04-27 09:47:41 UTC","O'Farrell St at Divisadero St","29","3987","","Subscriber","Subscriber","1989","Female","No"
"1910",2.8902e+19,"2018-04-27 09:32:10 UTC","Jackson St at 11th St","339","2018-04-27 09:34:20 UTC","13th St at Franklin St","338","2890","","Subscriber","Subscriber","1973","Male","No"
"1911",5.18202e+18,"2018-04-27 09:15:54 UTC","32nd St at Adeline St","213","2018-04-27 09:30:41 UTC","West Oakland BART Station","160","518","","Subscriber","Subscriber","1985","Male","No"
"1912",1.2632e+19,"2018-04-27 09:15:10 UTC","Broadway at 30th St","178","2018-04-27 09:23:41 UTC","Frank H Ogawa Plaza","7","1263","","Subscriber","Subscriber","1981","Female","No"
"1913",2.3142e+19,"2018-04-27 07:03:54 UTC","Sanchez St at 15th St","95","2018-04-27 07:21:02 UTC","Broadway at Battery St","9","2314","","Customer","Customer","","","No"
"1914",1.1022e+19,"2018-04-27 01:08:12 UTC","65th St at Hollis St","157","2018-04-27 01:16:46 UTC","Woolsey St at Sacramento St","272","1102","","Subscriber","Subscriber","1991","Male","No"
"1915",3.8762e+19,"2018-04-26 19:49:34 UTC","Church St at Duboce Ave","85","2018-04-26 19:52:21 UTC","Sanchez St at 15th St","95","3876","","Subscriber","Subscriber","1994","Male","No"
"1916",8.01202e+18,"2018-04-26 19:17:11 UTC","MLK Jr Way at University Ave","238","2018-04-26 19:19:56 UTC","Berkeley Civic Center","246","801","","Subscriber","Subscriber","1965","Male","No"
"1917",3.8402e+19,"2018-04-26 17:25:32 UTC","Bryant St at 15th St","100","2018-04-26 17:30:07 UTC","Jackson Playground","115","3840","","Subscriber","Subscriber","1992","Male","No"
"1918",3.8982e+19,"2018-04-26 17:15:20 UTC","Eureka Valley Recreation Center","118","2018-04-26 17:25:14 UTC","17th St at Valencia St","109","3898","","Subscriber","Subscriber","","","No"
"1919",3.1072e+19,"2018-04-26 16:11:40 UTC","Grand Ave at Santa Clara Ave","193","2018-04-26 16:31:10 UTC","Webster St at 2nd St","203","3107","","Customer","Customer","1972","Other","No"
"1920",3.8992e+19,"2018-04-26 12:58:49 UTC","Franklin Square","113","2018-04-26 13:05:15 UTC","7th St at Brannan St","79","3899","","Subscriber","Subscriber","1987","Male","No"
"1921",3.72018e+17,"2018-04-26 11:41:36 UTC","Fountain Alley at S 2nd St","341","2018-04-26 11:45:44 UTC","San Fernando at 7th St","280","37","","Subscriber","Subscriber","1993","Male","Yes"
"1922",3.8842e+19,"2018-04-26 08:33:43 UTC","Jersey St at Castro St","137","2018-04-26 08:35:19 UTC","Jersey St at Church St","138","3884","","Subscriber","Subscriber","1988","Male","No"
"1923",3.1262e+19,"2018-04-25 21:09:24 UTC","24th St at Market St","159","2018-04-25 21:42:58 UTC","24th St at Market St","159","3126","","Subscriber","Subscriber","1975","Male","Yes"
"1924",3.8102e+19,"2018-04-25 20:31:04 UTC","Jersey St at Castro St","137","2018-04-25 20:34:21 UTC","24th St at Chattanooga St","132","3810","","Subscriber","Subscriber","1987","Female","No"
"1925",1.3772e+19,"2018-04-25 19:34:56 UTC","Rockridge BART Station","171","2018-04-25 19:37:49 UTC","College Ave at Alcatraz Ave","166","1377","","Subscriber","Subscriber","1960","Male","No"
"1926",3.9312e+19,"2018-04-25 18:56:12 UTC","Church St at Duboce Ave","85","2018-04-25 18:59:05 UTC","Koshland Park","56","3931","","Subscriber","Subscriber","1985","Male","No"
"1927",1.9152e+19,"2018-04-25 18:07:39 UTC","5th St at Virginia St","296","2018-04-25 18:15:18 UTC","San Fernando St at 4th St","310","1915","","Subscriber","Subscriber","1993","Male","Yes"
"1928",3.8042e+19,"2018-04-25 16:22:26 UTC","Bryant St at 2nd St","343","2018-04-25 16:28:41 UTC","The Embarcadero at Steuart St","23","3804","","Subscriber","Subscriber","1988","Female","No"
"1929",4.18202e+18,"2018-04-25 14:36:18 UTC","Addison St at Fourth St","259","2018-04-25 14:55:46 UTC","MLK Jr Way at University Ave","238","418","","Subscriber","Subscriber","1948","Female","No"
"1930",2.2922e+19,"2018-04-25 14:40:41 UTC","13th St at Franklin St","338","2018-04-25 14:53:59 UTC","Washington St at 8th St","202","2292","","Subscriber","Subscriber","1981","Male","No"
"1931",2.9662e+19,"2018-04-25 14:02:15 UTC","Derby St at College Ave","267","2018-04-25 14:04:03 UTC","Russell St at College Ave","249","2966","","Subscriber","Subscriber","1974","Female","No"
"1932",3.3292e+19,"2018-04-25 08:36:09 UTC","29th St at Tiffany Ave","147","2018-04-25 08:58:08 UTC","S Park St at 3rd St","49","3329","","Subscriber","Subscriber","1911","Other","No"
"1933",3.3162e+19,"2018-04-25 08:08:35 UTC","Vine St at Shattuck Ave","254","2018-04-25 08:14:17 UTC","Downtown Berkeley BART","245","3316","","Subscriber","Subscriber","","","No"
"1934",2.5672e+19,"2018-04-25 06:41:12 UTC","5th St at Virginia St","296","2018-04-25 06:47:43 UTC","Tamien Station","302","2567","","Subscriber","Subscriber","1983","Male","No"
"1935",1.8272e+19,"2018-04-24 21:08:26 UTC","1st St at Folsom St","26","2018-04-24 21:20:51 UTC","Union Square (Powell St at Post St)","324","1827","","Customer","Customer","1968","Female","No"
"1936",3.9002e+19,"2018-04-24 18:01:18 UTC","Franklin Square","113","2018-04-24 18:19:41 UTC","The Embarcadero at Steuart St","23","3900","","Subscriber","Subscriber","1983","Male","No"
"1937",5.60202e+18,"2018-04-24 09:25:19 UTC","34th St at Telegraph Ave","215","2018-04-24 09:33:10 UTC","Grand Ave at Webster St","181","560","","Subscriber","Subscriber","1962","Female","No"
"1938",1.6592e+19,"2018-04-24 08:35:38 UTC","Church St at Duboce Ave","85","2018-04-24 08:39:29 UTC","14th St at Mission St","97","1659","","Subscriber","Subscriber","1981","Male","No"
"1939",2.2202e+19,"2018-04-24 08:25:54 UTC","34th St at Telegraph Ave","215","2018-04-24 08:35:15 UTC","Frank H Ogawa Plaza","7","2220","","Subscriber","Subscriber","1990","Female","Yes"
"1940",1.9092e+19,"2018-04-23 15:02:15 UTC","Mission St at 1st St","288","2018-04-23 15:09:18 UTC","Ryland Park","305","1909","","Subscriber","Subscriber","1965","Male","No"
"1941",4.38202e+18,"2018-04-23 11:39:39 UTC","Folsom St at 19th St","123","2018-04-23 11:50:10 UTC","San Francisco City Hall (Polk St at Grove St)","42","438","","Subscriber","Subscriber","","","No"
"1942",1.7632e+19,"2018-04-23 08:57:44 UTC","Fulton St at Bancroft Way","247","2018-04-23 09:19:23 UTC","Emeryville Public Market","155","1763","","Subscriber","Subscriber","1991","Female","No"
"1943",1.3592e+19,"2018-04-23 08:01:19 UTC","45th St at Manila","210","2018-04-23 08:07:32 UTC","MacArthur BART Station","176","1359","","Subscriber","Subscriber","1963","Male","No"
"1944",3.3272e+19,"2018-04-23 07:45:09 UTC","Adeline St at 40th St","150","2018-04-23 07:56:07 UTC","47th St at San Pablo Ave","152","3327","","Subscriber","Subscriber","1973","Male","No"
"1945",3.0612e+19,"2018-04-28 20:29:50 UTC","Cyril Magnin St at Ellis St","4","2018-04-28 20:35:21 UTC","Union Square (Powell St at Post St)","324","3061","","Subscriber","Subscriber","1986","Male","No"
"1946",3.0172e+19,"2018-04-25 18:33:52 UTC","Cyril Magnin St at Ellis St","4","2018-04-25 18:49:21 UTC","Valencia St at 24th St","134","3017","","Subscriber","Subscriber","1973","Male","No"
"1947",6.27202e+18,"2018-04-25 08:37:56 UTC","Cyril Magnin St at Ellis St","4","2018-04-25 08:44:45 UTC","Victoria Manalo Draves Park","62","627","","Subscriber","Subscriber","1991","Female","No"
"1948",3.5752e+19,"2018-04-07 16:34:03 UTC","Cyril Magnin St at Ellis St","4","2018-04-07 16:38:32 UTC","Yerba Buena Center for the Arts (Howard St at 3rd St)","284","3575","","Subscriber","Subscriber","1947","Male","Yes"
"1949",3.1912e+19,"2018-04-05 09:14:13 UTC","Cyril Magnin St at Ellis St","4","2018-04-05 09:23:05 UTC","Colin P Kelly Jr St at Townsend St (Temporary Site)","342","3191","","Subscriber","Subscriber","1989","Male","No"
"1950",2.5302e+19,"2018-04-03 20:50:55 UTC","Cyril Magnin St at Ellis St","4","2018-04-03 21:11:42 UTC","Folsom St at 19th St","123","2530","","Subscriber","Subscriber","1971","Male","No"
"1951",3.0182e+19,"2018-02-28 21:45:59 UTC","Cyril Magnin St at Ellis St","4","2018-02-28 21:54:31 UTC","S Park St at 3rd St","49","3018","","Subscriber","Subscriber","1989","Male","No"
"1952",2.3922e+19,"2018-02-23 18:23:53 UTC","Cyril Magnin St at Ellis St","4","2018-02-23 18:33:31 UTC","S Van Ness Ave at Market St","59","2392","","Subscriber","Subscriber","1986","Female","No"
"1953",2.4802e+19,"2018-02-17 20:42:52 UTC","Cyril Magnin St at Ellis St","4","2018-02-17 21:07:59 UTC","Yerba Buena Center for the Arts (Howard St at 3rd St)","284","2480","","Customer","Customer","","","No"
"1954",3.5872e+19,"2018-03-19 13:17:09 UTC","Cyril Magnin St at Ellis St","4","2018-03-19 13:34:26 UTC","Garfield Square (25th St at Harrison St)","139","3587","","Subscriber","Subscriber","1987","Male","Yes"
"1955",3.0062e+19,"2018-03-18 11:19:44 UTC","Cyril Magnin St at Ellis St","4","2018-03-18 11:38:36 UTC","Garfield Square (25th St at Harrison St)","139","3006","","Subscriber","Subscriber","1987","Male","Yes"
"1956",6.90202e+18,"2018-03-03 13:41:08 UTC","Cyril Magnin St at Ellis St","4","2018-03-03 13:51:49 UTC","Washington St at Kearny St","10","690","","Customer","Customer","1987","Female","No"
"1957",3.1812e+19,"2018-01-25 17:28:22 UTC","Cyril Magnin St at Ellis St","4","2018-01-25 17:44:58 UTC","Duboce Park","84","3181","","Customer","Customer","1981","Male","No"
"1958",2.5932e+19,"2018-01-20 23:07:13 UTC","Cyril Magnin St at Ellis St","4","2018-01-20 23:29:36 UTC","Folsom St at 19th St","123","2593","","Subscriber","Subscriber","1971","Male","No"
"1959",1.74202e+18,"2018-01-11 21:46:47 UTC","Cyril Magnin St at Ellis St","4","2018-01-11 22:08:11 UTC","Valencia St at 22nd St","133","174","","Subscriber","Subscriber","1971","Male","No"
"1960",3.1162e+19,"2018-01-04 07:44:41 UTC","Cyril Magnin St at Ellis St","4","2018-01-04 07:50:39 UTC","Townsend St at 5th St","80","3116","","Customer","Customer","","","No"
"1961",1.8832e+19,"2017-12-13 23:17:30 UTC","Cyril Magnin St at Ellis St","4","2017-12-13 23:26:08 UTC","Howard St at 2nd St","25","1883","","Subscriber","Subscriber","1965","Male",""
"1962",2.5742e+19,"2017-12-11 09:18:10 UTC","Cyril Magnin St at Ellis St","4","2017-12-11 09:20:45 UTC","Union Square (Powell St at Post St)","324","2574","","Subscriber","Subscriber","1989","Male",""
"1963",7.79202e+18,"2017-12-08 16:24:48 UTC","Cyril Magnin St at Ellis St","4","2017-12-08 16:38:03 UTC","4th St at Mission Bay Blvd S","93","779","","Customer","Customer","1989","Male",""
"1964",1.9732e+19,"2017-12-04 18:09:18 UTC","Cyril Magnin St at Ellis St","4","2017-12-04 18:20:31 UTC","McCoppin St at Valencia St","76","1973","","Subscriber","Subscriber","1977","Male",""
"1965",2.4072e+19,"2017-11-17 16:57:23 UTC","Cyril Magnin St at Ellis St","4","2017-11-17 17:20:51 UTC","Valencia St at 24th St","134","2407","","Subscriber","Subscriber","1973","Male",""
"1966",2.9062e+19,"2017-11-07 18:09:44 UTC","Cyril Magnin St at Ellis St","4","2017-11-07 18:27:28 UTC","2nd St at Townsend St - Coming Soon","50","2906","","Customer","Customer","","",""
"1967",2.0952e+19,"2017-10-30 13:09:09 UTC","Cyril Magnin St at Ellis St","4","2017-10-30 13:17:48 UTC","Folsom St at 3rd St","36","2095","","Customer","Customer","","",""
"1968",2.3022e+19,"2017-10-28 12:24:50 UTC","Cyril Magnin St at Ellis St","4","2017-10-28 12:51:23 UTC","Washington St at Kearny St","10","2302","","Customer","Customer","","",""
"1969",1.6282e+19,"2017-10-24 18:46:16 UTC","Cyril Magnin St at Ellis St","4","2017-10-24 18:59:16 UTC","The Embarcadero at Steuart St","23","1628","","Subscriber","Subscriber","1986","Female",""
"1970",7.93202e+18,"2017-10-17 18:16:56 UTC","Cyril Magnin St at Ellis St","4","2017-10-17 18:38:20 UTC","Central Ave at Fell St","70","793","","Customer","Customer","","",""
"1971",1.4922e+19,"2017-10-09 21:04:49 UTC","Cyril Magnin St at Ellis St","4","2017-10-09 21:21:21 UTC","Valencia St at 22nd St","133","1492","","Customer","Customer","1995","Male",""
"1972",6.82202e+18,"2017-09-25 08:56:02 UTC","Cyril Magnin St at Ellis St","4","2017-09-25 09:08:54 UTC","The Embarcadero at Vallejo St","8","682","","Subscriber","Subscriber","1986","Female",""
"1973",2.9462e+19,"2017-09-10 16:36:08 UTC","Cyril Magnin St at Ellis St","4","2017-09-10 20:30:18 UTC","Cyril Magnin St at Ellis St","4","2946","","Customer","Customer","1987","Female",""
"1974",2.9152e+19,"2017-09-03 12:55:39 UTC","Cyril Magnin St at Ellis St","4","2017-09-03 18:32:30 UTC","Broadway at Battery St","9","2915","","Customer","Customer","1983","Male",""
"1975",2.2702e+19,"2017-08-30 17:55:22 UTC","Cyril Magnin St at Ellis St","4","2017-08-30 18:16:28 UTC","Folsom St at 19th St","123","2270","","Subscriber","Subscriber","1974","Male",""
"1976",2.5522e+19,"2017-08-22 12:33:34 UTC","Cyril Magnin St at Ellis St","4","2017-08-22 13:14:11 UTC","Raymond Kimbell Playground","31","2552","","Customer","Customer","","",""
"1977",2.93202e+18,"2017-08-20 17:35:51 UTC","Cyril Magnin St at Ellis St","4","2017-08-20 18:11:15 UTC","2nd St at S Park St","48","293","","Customer","Customer","","",""
"1978",2.8082e+19,"2017-08-19 16:59:07 UTC","Cyril Magnin St at Ellis St","4","2017-08-19 17:09:45 UTC","1st St at Folsom St","26","2808","","Subscriber","Subscriber","1948","Male",""
"1979",2.6962e+19,"2017-08-15 08:27:24 UTC","Cyril Magnin St at Ellis St","4","2017-08-15 08:50:41 UTC","Grove St at Divisadero","53","2696","","Customer","Customer","","",""
"1980",7.63202e+18,"2017-08-12 14:21:18 UTC","Cyril Magnin St at Ellis St","4","2017-08-12 14:35:52 UTC","Washington St at Kearny St","10","763","","Customer","Customer","","",""
"1981",1.55202e+18,"2017-08-08 08:30:52 UTC","Cyril Magnin St at Ellis St","4","2017-08-08 08:35:25 UTC","Victoria Manalo Draves Park","62","155","","Subscriber","Subscriber","1983","Male",""
"1982",9.04202e+18,"2017-07-30 16:43:36 UTC","Cyril Magnin St at Ellis St","4","2017-07-30 16:58:08 UTC","Market St at Dolores St","86","904","","Subscriber","Subscriber","1991","Male",""
"1983",1.86202e+16,"2015-08-16 10:35:00 UTC","Santa Clara at Almaden","4","2015-08-16 10:47:00 UTC","SJSU - San Salvador at 9th","16","186","95110","Subscriber","","","",""
"1984",9.12015e+15,"2015-08-08 14:33:00 UTC","Santa Clara at Almaden","4","2015-08-08 15:22:00 UTC","Santa Clara at Almaden","4","91","95037","Customer","","","",""
"1985",2.45202e+16,"2015-07-15 17:22:00 UTC","Santa Clara at Almaden","4","2015-07-15 17:35:00 UTC","Santa Clara at Almaden","4","245","95110","Subscriber","","","",""
"1986",8.22015e+15,"2015-06-24 07:47:00 UTC","Santa Clara at Almaden","4","2015-06-24 07:54:00 UTC","SJSU 4th at San Carlos","12","82","95110","Subscriber","","","",""
"1987",7.01202e+16,"2015-05-06 08:50:00 UTC","Santa Clara at Almaden","4","2015-05-06 08:57:00 UTC","SJSU 4th at San Carlos","12","701","95110","Subscriber","","","",""
"1988",7.92015e+15,"2015-03-12 13:15:00 UTC","Santa Clara at Almaden","4","2015-03-12 13:20:00 UTC","San Jose City Hall","10","79","95112","Subscriber","","","",""
"1989",1.53202e+16,"2015-03-10 08:55:00 UTC","Santa Clara at Almaden","4","2015-03-10 09:04:00 UTC","SJSU - San Salvador at 9th","16","153","95110","Subscriber","","","",""
"1990",2.23202e+16,"2015-03-04 09:50:00 UTC","Santa Clara at Almaden","4","2015-03-04 09:53:00 UTC","Arena Green / SAP Center","14","223","95113","Subscriber","","","",""
"1991",1.75202e+16,"2015-02-15 14:17:00 UTC","Santa Clara at Almaden","4","2015-02-15 14:19:00 UTC","Arena Green / SAP Center","14","175","95113","Subscriber","","","",""
"1992",1.20202e+16,"2015-02-14 16:29:00 UTC","Santa Clara at Almaden","4","2015-02-14 16:31:00 UTC","Arena Green / SAP Center","14","120","95113","Subscriber","","","",""
"1993",1.40202e+16,"2015-02-08 12:22:00 UTC","Santa Clara at Almaden","4","2015-02-08 12:43:00 UTC","San Pedro Square","6","140","95113","Subscriber","","","",""
"1994",6.80202e+16,"2015-01-29 13:39:00 UTC","Santa Clara at Almaden","4","2015-01-29 13:42:00 UTC","Arena Green / SAP Center","14","680","95113","Subscriber","","","",""
"1995",2.47202e+16,"2015-01-29 09:19:00 UTC","Santa Clara at Almaden","4","2015-01-29 09:26:00 UTC","SJSU 4th at San Carlos","12","247","95110","Subscriber","","","",""
"1996",6.98202e+16,"2015-01-11 13:20:00 UTC","Santa Clara at Almaden","4","2015-01-11 13:46:00 UTC","Santa Clara at Almaden","4","698","95110","Subscriber","","","",""
"1997",2.21201e+16,"2014-12-25 14:33:00 UTC","Santa Clara at Almaden","4","2014-12-25 19:46:00 UTC","San Salvador at 1st","8","221","11377","Customer","","","",""
"1998",1.45201e+16,"2014-10-22 01:06:00 UTC","Santa Clara at Almaden","4","2014-10-22 01:14:00 UTC","Japantown","9","145","95112","Subscriber","","","",""
"1999",7.16201e+16,"2014-10-20 13:37:00 UTC","Santa Clara at Almaden","4","2014-10-20 13:43:00 UTC","SJSU 4th at San Carlos","12","716","95110","Subscriber","","","",""
"2000",1.21201e+16,"2014-10-07 11:28:00 UTC","Santa Clara at Almaden","4","2014-10-07 11:44:00 UTC","Japantown","9","121","95125","Customer","","","",""
"2001",1.96201e+16,"2013-10-10 08:45:00 UTC","Santa Clara at Almaden","4","2013-10-10 08:54:00 UTC","SJSU 4th at San Carlos","12","196","95110","Subscriber","Subscriber","","",""
"2002",6.42013e+15,"2013-10-17 13:51:00 UTC","Santa Clara at Almaden","4","2013-10-17 13:54:00 UTC","Arena Green / SAP Center","14","64","95113","Subscriber","Subscriber","","",""
"2003",4.52013e+15,"2013-10-21 12:06:00 UTC","Santa Clara at Almaden","4","2013-10-21 12:14:00 UTC","Paseo de San Antonio","7","45","95136","Subscriber","Subscriber","","",""
"2004",2.49201e+16,"2013-10-22 08:37:00 UTC","Santa Clara at Almaden","4","2013-10-22 08:51:00 UTC","SJSU 4th at San Carlos","12","249","95110","Subscriber","Subscriber","","",""
"2005",2.56201e+16,"2013-10-29 14:55:00 UTC","Santa Clara at Almaden","4","2013-10-29 14:59:00 UTC","Arena Green / SAP Center","14","256","95113","Subscriber","Subscriber","","",""
"2006",5.22013e+15,"2013-11-04 08:27:00 UTC","Santa Clara at Almaden","4","2013-11-04 08:34:00 UTC","SJSU 4th at San Carlos","12","52","95110","Subscriber","Subscriber","","",""
"2007",1.18201e+16,"2013-11-30 23:56:00 UTC","Santa Clara at Almaden","4","2013-12-01 00:02:00 UTC","Paseo de San Antonio","7","118","95112","Subscriber","Subscriber","","",""
"2008",8.62014e+15,"2014-01-06 16:09:00 UTC","Santa Clara at Almaden","4","2014-01-06 16:11:00 UTC","Arena Green / SAP Center","14","86","95113","Subscriber","Subscriber","","",""
"2009",6.52014e+15,"2014-01-10 11:11:00 UTC","Santa Clara at Almaden","4","2014-01-10 11:14:00 UTC","Arena Green / SAP Center","14","65","95113","Subscriber","Subscriber","","",""
"2010",5.42014e+15,"2014-02-25 08:52:00 UTC","Santa Clara at Almaden","4","2014-02-25 08:59:00 UTC","SJSU 4th at San Carlos","12","54","95110","Subscriber","Subscriber","","",""
"2011",7.14202e+16,"2015-10-24 10:32:00 UTC","Santa Clara at Almaden","4","2015-10-24 14:41:00 UTC","Santa Clara at Almaden","4","714","nil","Customer","","","",""
"2012",2.22016e+15,"2016-01-28 11:24:00 UTC","Santa Clara at Almaden","4","2016-01-28 11:27:00 UTC","Arena Green / SAP Center","14","22","95113","Subscriber","","","",""
"2013",1.19202e+16,"2016-02-10 13:26:00 UTC","Santa Clara at Almaden","4","2016-02-10 13:29:00 UTC","Arena Green / SAP Center","14","119","95113","Subscriber","","","",""
"2014",7.02202e+16,"2016-03-30 12:42:00 UTC","Santa Clara at Almaden","4","2016-03-30 12:45:00 UTC","Arena Green / SAP Center","14","702","95113","Subscriber","","","",""
"2015",6.12016e+15,"2016-04-05 21:31:00 UTC","Santa Clara at Almaden","4","2016-04-05 21:33:00 UTC","Santa Clara at Almaden","4","61","52916","Customer","","","",""
"2016",1.44202e+16,"2016-06-04 22:17:00 UTC","Santa Clara at Almaden","4","2016-06-04 22:22:00 UTC","Paseo de San Antonio","7","144","95112","Subscriber","","","",""
"2017",1.30202e+16,"2016-07-09 10:13:00 UTC","Santa Clara at Almaden","4","2016-07-09 12:33:00 UTC","Arena Green / SAP Center","14","130","46250","Customer","","","",""
"2018",2.17202e+16,"2016-08-23 11:32:00 UTC","Santa Clara at Almaden","4","2016-08-23 11:34:00 UTC","Arena Green / SAP Center","14","217","95113","Subscriber","","","",""
"2019",9.82014e+15,"2014-08-24 10:31:00 UTC","Santa Clara at Almaden","4","2014-08-24 10:35:00 UTC","Arena Green / SAP Center","14","98","95113","Subscriber","","","",""
"2020",1.59201e+16,"2014-07-13 19:15:00 UTC","Santa Clara at Almaden","4","2014-07-13 20:34:00 UTC","Paseo de San Antonio","7","159","nil","Customer","","","",""
"2021",1.85201e+16,"2014-06-22 05:58:00 UTC","Santa Clara at Almaden","4","2014-06-22 06:01:00 UTC","Arena Green / SAP Center","14","185","95113","Subscriber","","","",""
"2022",4.42014e+15,"2014-06-19 13:57:00 UTC","Santa Clara at Almaden","4","2014-06-19 14:02:00 UTC","MLK Library","11","44","94041","Subscriber","","","",""
"2023",6.90201e+16,"2014-05-25 11:07:00 UTC","Santa Clara at Almaden","4","2014-05-25 11:13:00 UTC","San Jose Civic Center","3","690","95691","Customer","","","",""
"2024",1.90201e+16,"2014-05-07 10:23:00 UTC","Santa Clara at Almaden","4","2014-05-07 10:24:00 UTC","Adobe on Almaden","5","190","94107","Subscriber","","","",""
"2025",4.92014e+15,"2014-04-20 16:11:00 UTC","Santa Clara at Almaden","4","2014-04-20 16:13:00 UTC","Arena Green / SAP Center","14","49","95113","Subscriber","","","",""
"2026",1.40201e+16,"2014-04-15 13:46:00 UTC","Santa Clara at Almaden","4","2014-04-15 13:50:00 UTC","Arena Green / SAP Center","14","140","95113","Subscriber","","","",""
"2027",1.09201e+16,"2014-03-19 08:51:00 UTC","Santa Clara at Almaden","4","2014-03-19 08:57:00 UTC","SJSU 4th at San Carlos","12","109","95110","Subscriber","","","",""
"2028",1.62014e+15,"2014-03-14 13:52:00 UTC","Santa Clara at Almaden","4","2014-03-14 14:22:00 UTC","MLK Library","11","16","90049","Customer","","","",""
"2029",3.7902e+19,"2018-04-28 20:27:35 UTC","Cyril Magnin St at Ellis St","4","2018-04-28 20:32:43 UTC","Union Square (Powell St at Post St)","324","3790","","Customer","Customer","1978","Female","No"
"2030",4.0602e+19,"2018-04-28 15:37:53 UTC","Cyril Magnin St at Ellis St","4","2018-04-28 15:53:37 UTC","11th St at Natoma St","77","4060","","Subscriber","Subscriber","1984","Male","Yes"
"2031",1.54202e+18,"2018-04-26 17:34:55 UTC","Frank H Ogawa Plaza","7","2018-04-26 17:37:02 UTC","Telegraph Ave at 19th St","183","154","","Subscriber","Subscriber","1992","Male","No"
"2032",1.6222e+19,"2018-04-20 18:12:24 UTC","Frank H Ogawa Plaza","7","2018-04-20 18:20:39 UTC","10th St at Fallon St","201","1622","","Subscriber","Subscriber","1982","Female","No"
"2033",3.3502e+19,"2018-04-13 17:33:18 UTC","Frank H Ogawa Plaza","7","2018-04-13 17:38:58 UTC","Marston Campbell Park","219","3350","","Subscriber","Subscriber","1993","Male","Yes"
"2034",1.0982e+19,"2018-02-24 12:05:17 UTC","Frank H Ogawa Plaza","7","2018-02-24 12:38:21 UTC","Washington St at 8th St","202","1098","","Customer","Customer","1956","Male","No"
"2035",1.7732e+19,"2018-03-30 18:16:43 UTC","Frank H Ogawa Plaza","7","2018-03-30 18:23:59 UTC","Bay Pl at Vernon St","195","1773","","Subscriber","Subscriber","1988","Male","No"
"2036",3.7562e+19,"2018-03-26 17:27:56 UTC","Frank H Ogawa Plaza","7","2018-03-26 17:59:35 UTC","Telegraph Ave at Carleton St","269","3756","","Subscriber","Subscriber","1972","Male","No"
"2037",1.4372e+19,"2018-03-06 19:56:52 UTC","Frank H Ogawa Plaza","7","2018-03-06 20:07:04 UTC","12th St at 4th Ave","233","1437","","Subscriber","Subscriber","1992","Male","No"
"2038",1.3052e+19,"2018-01-31 17:58:16 UTC","Frank H Ogawa Plaza","7","2018-01-31 18:03:38 UTC","Snow Park","198","1305","","Subscriber","Subscriber","1971","Female","No"
"2039",1.8742e+19,"2018-01-05 14:14:44 UTC","Frank H Ogawa Plaza","7","2018-01-05 15:17:45 UTC","Frank H Ogawa Plaza","7","1874","","Subscriber","Subscriber","1966","Male","Yes"
"2040",3.2962e+19,"2017-12-20 17:36:47 UTC","Frank H Ogawa Plaza","7","2017-12-20 17:53:54 UTC","Lakeshore Ave at Trestle Glen Rd","194","3296","","Subscriber","Subscriber","1967","Male",""
"2041",1.9022e+19,"2017-12-11 11:02:05 UTC","Frank H Ogawa Plaza","7","2017-12-11 11:07:53 UTC","Bay Pl at Vernon St","195","1902","","Subscriber","Subscriber","1975","Male",""
"2042",5.24202e+18,"2017-11-29 17:12:16 UTC","Frank H Ogawa Plaza","7","2017-11-29 17:32:01 UTC","Stanford Ave at Hollis St","156","524","","Subscriber","Subscriber","1981","Male",""
"2043",7.67202e+18,"2017-11-07 19:52:23 UTC","Frank H Ogawa Plaza","7","2017-11-07 20:11:56 UTC","Lake Merritt BART Station","163","767","","Customer","Customer","","",""
"2044",2.5622e+19,"2017-11-02 16:21:19 UTC","Frank H Ogawa Plaza","7","2017-11-02 16:31:09 UTC","34th St at Telegraph Ave","215","2562","","Subscriber","Subscriber","1970","Male",""
"2045",3.0542e+19,"2017-10-26 11:25:47 UTC","Frank H Ogawa Plaza","7","2017-10-26 11:34:05 UTC","Bay Pl at Vernon St","195","3054","","Subscriber","Subscriber","1985","Female",""
"2046",2.7052e+19,"2017-10-16 22:13:37 UTC","Frank H Ogawa Plaza","7","2017-10-16 22:21:02 UTC","Bay Pl at Vernon St","195","2705","","Subscriber","Subscriber","1971","Male",""
"2047",2.21202e+18,"2017-10-09 12:45:50 UTC","Frank H Ogawa Plaza","7","2017-10-09 13:19:33 UTC","Telegraph Ave at 19th St","183","221","","Subscriber","Subscriber","1987","Male",""
